"LTER_site","local_site","logger","date","year","jday","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg","flag_airtemp_avg","rh_max","flag_rh_max","rh_min","flag_rh_min","rh_avg","flag_rh_avg","bp_max","flag_bp_max","bp_min","flag_bp_min","bp_avg","flag_bp_avg","ws_max","flag_ws_max","ws_min","flag_ws_min","ws_avg","flag_ws_avg","wd","flag_wd","solrad_avg","flag_solrad_avg","solrad_tot","flag_solrad_tot","ppt_tot","flag_ppt_tot","snowdepth_avg","flag_snowdepth_avg","soiltemp_5cm_max","flag_soiltemp_5cm_max","soiltemp_5cm_min","flag_soiltemp_5cm_min","soiltemp_5cm_avg","flag_soiltemp_5cm_avg","soilmoist_5cm_avg","flag_soilmoist_5cm_avg","soilmoistprof_10cm_avg","flag_soilmoistprof_10cm_avg","soilmoistprof_20cm_avg","flag_soilmoistprof_20cm_avg","soilmoistprof_30cm_avg","flag_soilmoistprof_30cm_avg","soilmoistprof_50cm_avg","flag_soilmoistprof_50cm_avg","soilmoistprof_70cm_avg","flag_soilmoistprof_70cm_avg","soilmoistprof_100cm_avg","flag_soilmoistprof_100cm_avg","soilmoistprof_150cm_avg","flag_soilmoistprof_150cm_avg","soilmoistprof_200cm_avg","flag_soilmoistprof_200cm_avg","airtemp_hmp1_max","flag_airtemp_hmp1_max","airtemp_hmp1_min","flag_airtemp_hmp1_min","airtemp_hmp1_avg","flag_airtemp_hmp1_avg","airtemp_hmp2_max","flag_airtemp_hmp2_max","airtemp_hmp2_min","flag_airtemp_hmp2_min","airtemp_hmp2_avg","flag_airtemp_hmp2_avg","airtemp_hmp3_max","flag_airtemp_hmp3_max","airtemp_hmp3_min","flag_airtemp_hmp3_min","airtemp_hmp3_avg","flag_airtemp_hmp3_avg","rh_hmp1_max","flag_rh_hmp1_max","rh_hmp1_min","flag_rh_hmp1_min","rh_hmp1_avg","flag_rh_hmp1_avg","rh_hmp2_max","flag_rh_hmp2_max","rh_hmp2_min","flag_rh_hmp2_min","rh_hmp2_avg","flag_rh_hmp2_avg","rh_hmp3_max","flag_rh_hmp3_max","rh_hmp3_min","flag_rh_hmp3_min","rh_hmp3_avg","flag_rh_hmp3_avg","snowdepth_avgofmed","flag_snowdepth_avgofmed"
"NWT","c1","cr23x",2011-12-05,2011,339,-7.83,"n",-26.03,"n",-18.74,"n",89,"n",51.17,"n",75.2,"n",708,"n",703,"n",705,"n",10.7,"n",0,"n",0.942,"n",294,"n",NaN,"n",0.714,"n",0.08,"n",NaN,"n",0.145,"n",-0.559,"n",-0.226,"n",0.234,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-06,2011,340,-0.947,"n",-19.78,"n",-9.62,"n",76,"n",34.25,"n",57.86,"n",709,"n",702,"n",705,"n",15.74,"n",0.098,"n",4.896,"n",310.8,"n",NaN,"n",0.824,"n",0.02,"n",NaN,"n",0.102,"n",-0.609,"n",-0.273,"n",0.234,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-07,2011,341,3.879,"n",-7.4,"n",-2.373,"n",75.2,"n",30.68,"n",49.46,"n",711,"n",707,"n",709,"n",13.33,"n",0,"n",2.949,"n",301.7,"n",NaN,"n",9.11,"n",0.01,"n",NaN,"n",0.108,"n",-0.592,"n",-0.288,"n",0.231,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-08,2011,342,-2.105,"n",-10.74,"n",-7.16,"n",93.8,"n",31.54,"n",69,"n",708,"n",705,"n",706,"n",19.15,"n",0,"n",2.44,"n",298,"n",NaN,"n",1.814,"n",0.07,"n",NaN,"n",0.106,"n",-0.575,"n",-0.258,"n",0.233,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-09,2011,343,2.022,"n",-9.75,"n",-5.576,"n",73.3,"n",31.33,"n",55.29,"n",713,"n",705,"n",710,"n",16.82,"n",0,"n",3.79,"n",295.6,"n",NaN,"n",10.27,"n",0,"n",NaN,"n",0.103,"n",-0.588,"n",-0.262,"n",0.231,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-10,2011,344,6.683,"n",-14.38,"n",-4.533,"n",79.5,"n",23.59,"n",55.3,"n",715,"n",709,"n",712,"n",9.64,"n",0,"n",1.498,"n",287.5,"n",NaN,"n",10.17,"n",0,"n",NaN,"n",0.11,"n",-0.59,"n",-0.272,"n",0.23,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-11,2011,345,3.823,"n",-5.34,"n",-2.544,"n",55.25,"n",21.41,"n",39.42,"n",709,"n",703,"n",705,"n",11.74,"n",0,"n",3.292,"n",290.6,"n",NaN,"n",10.13,"n",0,"n",NaN,"n",0.105,"n",-0.602,"n",-0.28,"n",0.232,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-12,2011,346,5.058,"n",-14.97,"n",-6.846,"n",85.1,"n",20.99,"n",58.78,"n",707,"n",705,"n",706,"n",5.821,"n",0,"n",0.909,"n",261,"n",NaN,"n",8.21,"n",0,"n",NaN,"n",0.107,"n",-0.634,"n",-0.292,"n",0.23,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-13,2011,347,5.016,"n",-12.98,"n",-4.382,"n",93.6,"n",31.14,"n",66.71,"n",706,"n",702,"n",704,"n",10.84,"n",0,"n",1.44,"n",284.3,"n",NaN,"n",9.25,"n",0,"n",NaN,"n",0.044,"n",-0.666,"n",-0.326,"n",0.231,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-14,2011,348,NaN,"n",-11.17,"n",-7.09,"n",89.8,"n",38.22,"n",64.6,"n",708,"n",699.6,"n",703,"n",18.07,"n",0,"n",3.371,"n",295.7,"n",NaN,"n",9.18,"n",0,"n",NaN,"n",0.048,"n",-0.676,"n",-0.343,"n",0.231,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-15,2011,349,3.181,"n",-13.19,"n",-6.915,"n",81.7,"n",34.88,"n",62.93,"n",710,"n",707,"n",709,"n",8.68,"n",0,"n",1.474,"n",285.1,"n",NaN,"n",9.73,"n",0,"n",NaN,"n",-0.03,"n",-0.698,"n",-0.378,"n",0.23,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-16,2011,350,1.463,"n",-10.77,"n",-5.11,"n",70.9,"n",22.14,"n",45.56,"n",715,"n",710,"n",712,"n",12.19,"n",0,"n",1.927,"n",281.5,"n",NaN,"n",9.67,"n",0,"n",NaN,"n",-0.054,"n",-0.766,"n",-0.427,"n",0.23,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-17,2011,351,13.35,"n",-7.24,"n",1.054,"n",70.7,"n",16.68,"n",36.61,"n",717,"n",713,"n",715,"n",9,"n",0,"n",1.718,"n",284.4,"n",NaN,"n",9.61,"n",0,"n",NaN,"n",-0.02,"n",-0.805,"n",-0.455,"n",0.228,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-18,2011,352,9.62,"n",-4.889,"n",1.435,"n",74.1,"n",11.62,"n",39.66,"n",714,"n",707,"n",709,"n",10.04,"n",0,"n",1.549,"n",230.9,"n",NaN,"n",10.26,"n",0,"n",NaN,"n",0.055,"n",-0.748,"n",-0.397,"n",0.227,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-19,2011,353,-4.69,"n",-13.06,"n",-8.29,"n",96.9,"n",67.05,"n",88.6,"n",709,"n",707,"n",708,"n",2.744,"n",0,"n",0.394,"n",102.9,"n",NaN,"n",1.447,"n",0.07,"n",NaN,"n",0.05,"n",-0.675,"n",-0.334,"n",0.227,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-20,2011,354,5.033,"n",-16.13,"n",-6.311,"n",99.5,"n",14.16,"n",58.83,"n",707,"n",701,"n",704,"n",6.527,"n",0,"n",1.458,"n",273.2,"n",NaN,"n",9.09,"n",0.03,"n",NaN,"n",-0.048,"n",-0.83,"n",-0.449,"n",0.227,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-21,2011,355,0.838,"n",-11.9,"n",-6.305,"n",92.9,"n",36.87,"n",72.5,"n",704,"n",698.5,"n",701,"n",9.41,"n",0,"n",1.442,"n",285.4,"n",NaN,"n",8.07,"n",0.83,"n",NaN,"n",-0.151,"n",-0.876,"n",-0.527,"n",0.227,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-22,2011,356,-10.84,"n",-22.29,"n",-15.17,"n",92.1,"n",71.2,"n",85.8,"n",710,"n",704,"n",708,"n",6.409,"n",0,"n",0.924,"n",302.3,"n",NaN,"n",0.236,"n",0.82,"n",NaN,"n",-0.18,"n",-0.87,"n",-0.538,"n",0.224,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-23,2011,357,2.947,"n",-16.73,"n",-9.84,"n",92.1,"n",31.67,"n",71,"n",715,"n",710,"n",712,"n",7.43,"n",0,"n",1.654,"n",288.7,"n",NaN,"n",2.122,"n",0.18,"n",NaN,"n",-0.181,"n",-0.899,"n",-0.552,"n",0.227,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-24,2011,358,5.962,"n",-18.88,"n",-9.09,"n",91.3,"n",17.74,"n",65.03,"n",718,"n",714,"n",716,"n",6.958,"n",0,"n",1.231,"n",293.6,"n",NaN,"n",5.444,"n",0,"n",NaN,"n",-0.176,"n",-0.894,"n",-0.544,"n",0.221,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-25,2011,359,9.63,"n",-16.86,"n",-6.657,"n",92.9,"n",16.91,"n",70.5,"n",719,"n",711,"n",716,"n",7.11,"n",0,"n",1.003,"n",261,"n",NaN,"n",10.88,"n",0.03,"n",NaN,"n",-0.135,"n",-0.92,"n",-0.538,"n",0.223,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-26,2011,360,0.97,"n",-5.116,"n",-2.622,"n",59.73,"n",29.12,"n",41.18,"n",711,"n",706,"n",708,"n",16.62,"n",0,"n",6.191,"n",300.2,"n",NaN,"n",7.72,"n",0,"n",NaN,"n",-0.166,"n",-0.86,"n",-0.514,"n",0.221,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-27,2011,361,2.063,"n",-6.97,"n",-3.9,"n",64.54,"n",22.54,"n",38.48,"n",710,"n",705,"n",708,"n",20.21,"n",0,"n",5.656,"n",298,"n",NaN,"n",8.03,"n",0,"n",NaN,"n",-0.144,"n",-0.857,"n",-0.499,"n",0.222,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-28,2011,362,1.239,"n",-7.07,"n",-2.539,"n",72.7,"n",25.88,"n",52.95,"n",708,"n",705,"n",706,"n",24.5,"n",0.431,"n",9.52,"n",299.3,"n",NaN,"n",7.49,"n",0,"n",NaN,"n",-0.156,"n",-0.857,"n",-0.506,"n",0.222,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-29,2011,363,0.41,"n",-4.851,"n",-1.791,"n",90.8,"n",46.67,"n",68.71,"n",709,"n",701,"n",706,"n",20.46,"n",0,"n",4.459,"n",293.2,"n",NaN,"n",2.164,"n",0.19,"n",NaN,"n",-0.107,"n",-0.842,"n",-0.468,"n",0.219,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-30,2011,364,4.374,"n",-4.948,"n",-0.381,"n",68.78,"n",28.39,"n",52.18,"n",706,"n",701,"n",705,"n",22.19,"n",0,"n",6.923,"n",291.9,"n",NaN,"n",7.57,"n",0,"n",NaN,"n",-0.082,"n",-0.747,"n",-0.42,"n",0.223,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2011-12-31,2011,365,2.793,"n",-12.36,"n",-7.63,"n",93,"n",28.67,"n",59.53,"n",711,"n",695.9,"n",704,"n",20.11,"n",0,"n",4.901,"n",294.4,"n",NaN,"n",4.358,"n",0.23,"n",NaN,"n",-0.032,"n",-0.737,"n",-0.396,"n",0.222,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2012-01-01,2012,1,3.785,"n",-8.98,"n",-3.098,"n",56.92,"n",9.93,"n",25.22,"n",720,"n",710,"n",717,"n",18.56,"n",0,"n",4.881,"n",295.2,"n",NaN,"n",8.93,"n",0,"n",0.858,"n",-0.039,"n",-0.908,"n",-0.511,"n",0.226,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2012-01-02,2012,2,8.54,"n",-7.67,"n",1.081,"n",66.88,"n",9.96,"n",36.14,"n",721,"n",716,"n",720,"n",12.54,"n",0,"n",3.562,"n",295.9,"n",NaN,"n",10.22,"n",0,"n",NaN,"n",-0.215,"n",-0.93,"n",-0.569,"n",0.219,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2012-01-03,2012,3,4.11,"n",-2.274,"n",0.78,"n",47.87,"n",23.4,"n",32.42,"n",717,"n",711,"n",715,"n",20.23,"n",0,"n",4.689,"n",300.3,"n",NaN,"n",8.55,"n",0,"n",NaN,"n",-0.146,"n",-0.854,"n",-0.503,"n",0.22,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2012-01-04,2012,4,10.68,"n",-2.176,"n",2.814,"n",49.17,"n",12.41,"n",25.04,"n",720,"n",717,"n",718,"n",14.29,"n",0,"n",4.484,"n",306.2,"n",NaN,"n",8.84,"n",0,"n",0.104,"n",-0.088,"n",-0.876,"n",-0.495,"n",0.22,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2012-01-05,2012,5,12.07,"n",-3.7,"n",3.161,"n",74,"n",19.65,"n",39.34,"n",718,"n",708,"n",714,"n",14.64,"n",0,"n",2.184,"n",284.9,"n",NaN,"n",11.65,"n",0,"n",0.448,"n",0.001,"n",-0.771,"n",-0.449,"n",0.224,"n",NaN,"n",9.56,"n",9.54,"n",5.283,"n",7.88,"n",0.428,"n",6.74,"n",0.531,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
